serial_no,race,education,income,gender,age
0596830,47,06,000000,1,15
0596830,47,06,000000,1,15
0596839,47,13,034000,1,36
0596839,47,09,037000,2,34
0596839,47,06,000000,1,16
0596839,47,03,,1,12
0596839,47,02,,1,09
0596874,47,13,067000,1,42
0596874,47,12,040000,2,39
0596878,47,08,021000,1,26
0596878,47,09,005000,1,34
0596878,47,07,000000,1,19
0596878,37,10,012300,1,23
0596878,37,08,011000,1,20
0596909,47,15,000000,2,82
0597002,47,09,060000,1,36
0597002,47,09,000000,2,36
0597002,47,06,000000,2,15
0597002,47,02,,1,03
0597102,47,13,038000,1,53
0597190,47,13,050000,2,39
0597190,47,01,,2,09
0597190,47,01,,1,06
0597193,47,13,100000,1,53
0597193,47,11,035000,2,53
0597193,47,11,025000,1,23
0597296,47,09,009000,2,26
0597296,47,00,,2,01
0597296,47,09,013600,2,23
0597296,47,05,014900,1,23
0597319,47,09,000200,1,21
0597329,47,13,045000,1,36
0597380,37,06,000000,2,24
0597380,37,02,,2,05
0597380,37,00,,2,02
0597380,37,00,,2,00
0597465,47,10,000000,1,48
0597491,47,10,000000,2,41
0597518,47,13,100000,1,54
0597518,47,12,040000,2,47
0597633,47,13,021000,2,38
0597633,47,02,,2,09
0597688,71,10,039000,1,54
0597688,71,01,000000,2,53
0597688,71,11,011200,2,19
0597694,12,10,051000,1,38
0597694,47,13,050000,2,33
0597694,53,00,,1,00
0597803,47,01,002200,2,61
0597877,47,09,000000,2,68
0597965,47,13,031200,2,41
0597979,28,14,105000,1,36
0597979,28,14,039000,2,32
0597979,28,02,,2,08
0597979,28,02,,2,05
0597979,28,02,,2,04
0598024,47,06,000000,2,70
0598024,47,14,000000,1,78
0598061,47,09,055000,1,47
0598061,47,09,009400,2,44
0598061,47,04,000000,1,15
0598061,47,03,,1,13
0598103,47,14,000000,1,73
0598150,47,09,045800,1,57
0598150,47,12,135000,2,48
0598216,47,09,000000,1,83
0598324,47,12,030200,1,50
0598324,47,11,040300,2,47
0598480,47,09,043000,2,65
0598480,47,11,020000,1,41
0598499,47,10,028000,2,27
0598499,47,09,034200,1,35
0598499,47,02,,1,10
0598640,47,10,001000,2,18
0598714,47,15,158000,1,38
0598714,47,13,000000,2,37
0598714,47,01,,1,03
0598714,47,00,,2,00
0598714,47,11,000000,2,58
0598736,47,13,058000,1,26
0598736,32,14,092000,2,32
0598883,47,13,085000,1,38
0598883,47,09,020000,2,33
0598883,47,00,,2,02
0598883,47,00,,1,00
0598934,47,10,030000,1,33
0598934,47,09,000000,2,29
0598934,47,02,,2,04
0598951,47,09,000000,2,81
0598982,47,11,000000,1,93
0599012,47,09,042000,1,56
0599052,47,09,035000,1,33
0599052,47,07,017000,2,32
0599076,47,13,100000,1,38
0599076,47,13,000000,2,35
0599076,47,02,,2,07
0599076,47,01,,2,03
0599076,47,00,,1,01
0599080,47,11,045000,1,37
0599080,47,02,,1,08
0599080,47,02,,2,05
0599118,47,08,040000,1,28
0599118,47,04,015000,2,34
0599118,47,01,,1,04
0599118,47,04,,2,13
0599118,47,02,000000,2,67
0599152,47,05,000000,2,78
0599729,47,09,000000,2,85
0599729,47,14,000000,2,53
0599762,47,13,130000,2,46
0599810,47,13,100000,1,35
0599810,47,15,050000,2,33
0599974,47,12,052000,2,45
0599974,47,09,040000,1,40
0599983,47,13,000000,1,52
0600008,47,16,342000,1,44
0600008,47,14,000000,2,41
0600008,47,04,,2,14
0600008,47,03,,1,11
0600150,47,11,082000,1,33
0600150,47,11,036000,2,33
0600150,47,01,,1,03
0600278,01,04,008000,1,23
0600282,01,04,000000,2,58
0600282,37,05,000000,2,16
0600282,37,04,000000,2,15
0600282,01,01,,1,08
0600282,37,00,,2,00
0600364,47,09,000000,1,48
0600364,47,15,060000,2,52
0600383,47,11,022700,1,25
0600403,47,11,047000,1,45
0600403,47,12,036000,2,44
0600403,47,06,001800,1,16
0600403,47,04,000000,2,15
0600424,47,13,045000,2,34
0600432,47,09,045000,1,38
0600432,47,09,007000,2,38
0600432,47,06,001100,2,17
0600432,47,04,,1,13
0600501,37,14,000000,2,52
0600520,01,05,000000,2,43
0600520,01,05,000000,2,15
0600520,47,02,,1,06
0600520,47,01,,2,04
0600613,47,13,000000,1,44
0600613,47,09,038300,2,38
0600613,47,09,012000,1,23
0600769,47,13,150000,1,51
0600769,47,12,000000,2,50
0600794,47,09,012000,2,31
0600794,47,04,,2,14
0600794,47,02,,1,07
0600856,47,14,015000,1,50
0600894,47,05,000000,1,71
0600894,47,06,000000,2,69
0600924,47,13,000000,1,40
0600924,47,13,000000,2,39
0600924,47,02,,2,05
0600924,47,00,,1,00
0600924,01,02,,1,07
0600983,47,09,017800,2,43
0600983,47,04,,1,14
0600987,47,09,000000,2,73
0600987,47,09,000000,2,71
0601001,47,09,000000,2,67
0601032,47,09,018500,1,49
0601107,47,09,052000,1,28
0601107,47,09,023000,2,28
0601107,47,00,,2,01
0601113,47,14,078000,1,33
0601113,47,14,080000,2,37
0601186,47,13,007000,1,80
0601186,47,09,039600,2,56
0601459,47,05,016800,2,50
0601459,47,06,000000,1,26
0601459,47,05,000000,2,16
0601459,47,00,,1,00
0601459,47,07,000000,1,18
0601551,01,02,000000,1,79
0601605,47,13,095000,1,39
0601605,47,10,020000,2,36
0601605,47,03,,2,12
0601605,47,03,,1,10
0601666,37,11,045000,1,34
0601666,37,03,,1,11
0601666,37,02,,2,06
0601666,37,08,020000,2,33
0601692,47,14,075000,1,46
0601692,47,10,002500,2,60
0601800,47,09,000000,1,81
0601800,47,07,000000,2,74
0601809,47,13,000000,1,45
0601809,47,11,000000,2,58
0601895,47,14,062000,2,52
0601895,47,05,000000,2,15
0602036,47,09,001200,1,44
0602360,47,09,000000,2,86
0602469,47,13,081000,2,44
0602469,47,01,,1,05
0602469,47,00,,1,00
0602492,37,08,029100,2,47
0602492,37,03,038500,1,52
0602492,37,08,002700,1,18
0602492,37,04,,1,12
0602492,37,02,,2,06
0602522,47,13,031300,2,24
0602522,47,13,030800,1,26
0602541,47,15,015100,1,46
0602562,47,12,090000,1,60
0602562,47,09,000000,2,61
0602660,47,09,342000,1,33
0602660,47,09,014000,2,29
0602660,47,01,,1,05
0602660,47,00,,1,01
0602679,47,09,052000,1,46
0602679,66,09,034000,2,47
0602679,66,08,000000,1,22
0602679,66,05,000000,1,15
0602776,47,09,000000,2,74
0602807,47,12,020000,2,68
0602807,47,13,000000,1,66
0602956,47,09,000000,1,42
0602956,47,13,026000,2,43
0602956,47,03,,2,12
0603046,47,05,000000,1,72
0603046,47,06,000000,2,67
0603046,47,08,000000,2,93
0603070,47,11,010100,1,39
0603197,47,10,018000,1,28
0603233,47,11,001500,1,20
0603331,47,01,000000,2,93
0603413,47,13,001500,2,21
0603441,47,14,085000,1,44
0603441,47,14,063000,2,44
0603441,37,02,,1,07
0603486,47,12,040000,2,51
0603506,47,09,000000,2,56
0603563,47,11,032000,1,58
0603616,47,09,000000,2,87
0603814,47,14,342000,1,45
0603814,47,14,000000,2,45
0603814,47,05,000000,2,15
0603814,47,04,,2,13
0603814,47,03,,2,11
0603923,47,09,040000,1,45
0603923,47,12,021400,2,35
0603996,47,09,006200,2,65
0603996,47,15,000000,1,70
0604090,47,06,021000,2,33
0604090,47,04,,1,13
0604090,47,02,,2,07
0604308,47,09,018000,2,28
0604433,47,09,042900,1,42
0604433,15,11,028900,2,40
0604433,59,01,,2,04
0604473,47,09,000000,2,77
0604555,37,09,000000,1,19
0604557,47,09,038500,1,39
0604557,47,09,011500,2,33
0604557,47,02,,2,08
0604557,47,02,,1,05
0604582,47,14,030000,1,30
0604582,47,14,053000,2,32
0604796,47,12,045000,1,44
0604806,47,14,066000,1,50
0604806,47,13,044000,2,39
0604806,47,04,000000,1,15
0604806,47,03,,1,12
0604827,47,10,029000,1,27
0604827,47,11,040000,2,28
0604884,47,13,050000,1,51
0604884,47,16,035000,2,46
0604917,47,07,000000,2,32
0604945,47,09,008300,1,73
0604947,47,05,021000,1,37
0604947,47,03,025000,1,39
0604947,47,03,035000,1,37
0604947,47,09,011000,1,29
0604962,47,14,058000,1,35
0604962,47,14,000000,2,35
0604962,47,01,,2,05
0604962,47,01,,1,04
0604962,47,00,,1,01
0605030,47,03,000000,1,81
0605063,47,09,000000,2,52
0605063,47,10,026000,1,28
0605063,47,04,000000,2,78
0605111,47,13,070000,2,50
0605111,47,11,000000,1,52
0605111,47,07,002700,2,17
0605111,47,03,,2,12
0605133,47,04,000000,1,68
0605133,47,05,000000,2,83
0605242,47,13,124000,1,50
0605242,47,09,001000,2,46
0605242,47,02,,2,08
0605253,47,14,000000,2,58
0605317,47,03,027000,1,42
0605317,47,03,000000,2,43
0605317,47,04,,2,14
0605326,47,08,000000,2,77
0605354,47,09,119000,1,53
0605354,47,09,079000,2,45
0605354,47,05,009800,1,16
0605664,47,11,050000,1,50
0605664,47,09,000000,2,46
0605664,47,09,009000,1,19
0605664,47,02,,2,11
0605798,47,09,000000,1,53
0605798,47,10,043200,2,47
0605798,47,11,000000,1,20
0605798,47,06,008100,2,16
0605798,47,01,,1,05
0605798,47,01,,2,04
0605985,71,14,012000,1,53
0605985,71,07,000000,1,16
0605993,47,09,027600,1,56
0606005,37,06,001200,2,54
0606005,37,11,000000,1,64
0606119,47,12,070000,1,62
0606119,47,10,000000,2,62
0606126,47,09,028000,1,61
0606126,47,09,000000,2,60
0606126,47,13,004000,1,23
0606126,47,04,000000,1,82
0606126,47,08,000000,2,78
0606309,47,15,000000,2,68
0606309,47,13,038400,1,41
0606394,37,09,021000,1,22
0606394,47,09,022000,2,26
0606394,37,02,,1,03
0606394,47,11,009000,1,28
0606398,37,09,000000,2,65
0606468,47,15,160000,1,56
0606468,47,14,051000,2,55
0606539,47,13,342000,1,58
0606539,47,13,000000,2,42
0606539,47,01,,1,03
0606710,20,13,045000,2,46
0606710,20,06,002400,1,17
0606710,20,04,,1,13
0606776,47,13,050000,1,41
0606776,47,13,000000,2,36
0606776,47,00,,2,01
0606777,47,14,000000,1,68
0606777,47,14,000000,2,71
0606788,47,07,000000,2,71
0606881,47,09,006900,1,61
0606881,47,09,042900,2,58
0606881,47,13,009000,1,38
0606881,47,10,029000,2,37
0606973,47,11,000000,1,63
0606973,47,08,000000,1,64
0606973,47,04,000000,1,32
0606975,47,13,043000,1,37
0606975,47,14,056000,2,38
0606975,47,04,,1,14
0606975,47,02,,1,08
0606975,47,02,,2,06
0606982,37,12,025000,2,23
0606982,37,09,009800,2,42
0607033,47,09,045000,1,51
0607033,47,09,043000,2,52
0607060,01,10,016500,1,56
0607060,01,04,015600,2,50
0607060,01,09,007200,1,30
0607060,01,08,030000,2,30
0607061,47,10,000000,1,58
0607061,47,10,000000,2,58
0607061,47,10,003000,1,16
0607099,47,13,019600,1,64
0607099,47,11,023000,2,57
0607273,47,12,115000,1,39
0607273,47,11,000000,2,35
0607273,47,02,,1,08
0607273,47,02,,1,06
0607336,47,06,045000,1,59
0607336,47,12,028000,2,55
0607350,47,08,062000,1,44
0607431,01,02,000000,2,72
0607431,01,06,000000,1,40
0607431,01,03,,2,12
0607453,01,09,017300,1,34
0607453,47,05,000000,2,28
0607453,47,03,,2,11
0607472,15,03,000000,2,55
0607656,47,13,048000,1,35
0607656,47,13,002600,2,36
0607656,47,00,,2,02
0607656,47,00,,1,00
0607677,47,11,004600,1,20
0607891,47,09,010300,2,43
0607891,47,06,003500,2,18
0607891,47,00,,1,02
0607970,20,14,042500,2,28
0607972,47,10,020000,2,34
0607972,47,02,,1,10
0607972,37,00,,1,01
0607972,47,04,,1,13
0608023,47,13,077000,1,32
0608023,47,11,018200,2,34
0608037,47,14,065000,1,52
0608037,47,15,007000,2,51
0608037,47,02,,2,11
0608081,47,11,020800,1,59
0608081,47,09,000000,2,64
0608109,47,11,000000,1,65
0608213,47,09,042000,1,43
0608213,47,09,019000,2,36
0608213,47,02,,2,06
0608213,47,00,,2,02
0608322,47,03,000000,1,65
0608322,47,02,000000,2,61
0608322,47,02,000000,2,67
0608482,47,16,092000,1,36
0608482,47,12,035000,2,35
0608576,47,08,040000,2,37
0608576,47,06,008000,2,17
0608576,47,02,,2,04
0608576,47,07,002300,2,18
0608576,37,01,,1,03
0608576,37,00,,1,02
0608577,47,08,028000,2,23
0608577,47,02,,2,05
0608577,47,04,000000,2,16
0608577,01,10,010800,1,33
0608720,47,16,033000,1,63
0608720,47,14,000000,2,60
0608863,11,10,000000,2,68
0608917,47,10,023000,1,24
0608986,47,14,052000,1,46
0608997,47,10,040000,1,33
0608997,47,11,012000,2,28
0608997,47,02,,2,05
0608997,47,00,,2,01
0608997,47,00,,2,01
0608998,47,10,034000,1,45
0608998,47,13,026000,2,47
0609132,47,14,068000,1,37
0609132,47,12,045000,2,37
0609132,47,07,002000,1,17
0609132,47,04,,1,14
0609143,47,09,055000,1,56
0609143,47,11,022700,2,52
0609178,01,09,016000,1,22
0609178,48,09,000000,2,23
0609178,48,00,,1,00
0609192,47,11,037000,1,49
0609192,47,09,020000,2,45
0609192,47,09,016000,1,21
0609192,47,09,008000,1,18
0609192,47,05,000000,1,17
0609192,62,02,,2,05
0609208,47,03,000000,1,82
0609208,47,05,000000,2,66
0609216,47,11,037000,2,42
0609231,47,09,060000,1,40
0609231,47,14,065000,2,42
0609231,47,02,,2,08
0609231,47,02,,1,06
0609284,47,14,070000,1,46
0609284,47,04,000000,1,15
0609284,47,03,,2,11
0609345,47,13,062000,1,50
0609345,47,09,045000,2,40
0609594,47,11,051000,2,45
0609607,47,13,068000,1,32
0609633,47,14,140000,1,54
0609633,47,14,063000,2,39
0609679,47,04,000000,2,93
0609748,47,13,019200,1,74
0609748,47,11,034100,2,75
0609916,47,09,006000,2,34
0609916,47,00,,1,02
0609940,01,08,000200,1,31
0609994,47,08,015000,2,20
0610055,47,14,090000,1,44
0610055,47,13,003000,2,44
0610055,47,06,000500,1,17
0610067,47,09,036000,2,42
0610089,47,09,023000,2,53
0610214,47,11,000000,1,63
0610214,47,09,000000,2,61
0610288,47,13,342000,1,46
0610288,47,14,000000,2,44
0610288,47,06,000000,1,17
0610288,47,04,,1,14
0610327,11,04,000000,2,47
0610327,47,09,015400,1,20
0610327,47,04,000000,1,49
0610675,47,09,070000,1,32
0610675,47,09,033000,2,31
0610704,37,08,035300,1,48
0610704,37,04,000000,2,43
0610704,37,09,000000,2,19
0610704,37,04,000000,1,16
0610749,20,16,000000,2,40
0610791,47,13,035000,1,25
0610791,47,09,024000,2,26
0610791,47,01,,2,03
0610949,47,04,000000,2,83
0611201,47,13,040000,1,31
0611201,47,15,052000,2,35
0611201,47,00,,2,01
0611201,47,00,,2,00
0611264,37,09,012000,2,48
0611264,37,11,025000,1,45
0611374,71,12,016000,1,30
0611387,47,12,000000,1,37
0611387,47,00,,2,00
0611478,47,13,000000,2,65
0611498,47,09,000000,1,41
0611558,47,09,000000,1,73
0611558,47,10,000500,2,70
0611577,47,08,000000,2,70
0611605,47,01,000000,2,89
0611605,47,09,000000,2,82
0611645,47,13,055000,1,38
0611645,47,10,047000,2,34
0611743,47,09,005400,1,43
0611813,47,10,006000,1,46
0611900,47,11,000000,1,79
0611926,47,10,032400,1,52
0611926,47,11,014900,2,52
0611955,37,13,023700,1,38
0611955,37,11,019000,2,36
0611955,37,03,,1,13
0611955,37,05,000000,2,16
0611970,01,03,015000,1,40
0611970,01,01,000000,2,41
0611970,01,04,,2,13
0611970,01,02,,1,11
0611970,01,02,,1,05
0612010,01,05,000000,2,27
0612010,01,02,,2,06
0612010,01,01,,2,03
0612010,01,00,,1,01
0612010,01,00,,2,01
0612010,38,11,000000,1,21
0612148,47,13,062000,2,55
0612185,47,09,016000,1,58
0612185,47,09,026000,2,53
0612244,47,11,028000,2,22
0612244,47,01,,2,03
0612261,47,11,080000,1,47
0612261,47,11,050000,2,45
0612261,47,04,000000,1,15
0612261,47,02,,2,09
0612292,47,07,000000,2,35
0612292,47,05,000500,2,17
0612292,47,03,,2,12
0612292,47,01,,1,06
0612292,47,07,001600,1,39
0612352,37,09,000000,1,46
0612362,47,09,000000,1,77
0612362,47,04,007400,2,66
0612446,37,09,000000,2,63
0612482,47,14,110000,1,53
0612482,47,10,005100,2,51
0612482,47,07,000000,2,17
0612482,47,03,,2,11
0612633,37,11,004000,2,21
0612636,37,14,095000,1,36
0612636,37,14,006000,2,32
0612636,37,01,,2,03
0612636,37,00,,2,02
0612644,47,09,033000,1,22
0612647,47,11,060000,1,45
0612647,47,10,038700,2,46
0612647,47,09,001000,2,20
0612681,47,05,018000,2,54
0612694,47,14,045000,1,39
0612694,47,09,028000,2,38
0612694,47,08,000000,2,17
0612694,47,05,,1,14
0612694,47,09,000000,2,86
0612712,47,14,000000,1,68
0612712,47,09,000000,2,68
0612747,47,12,053000,1,43
0612747,47,11,002000,2,41
0612747,47,07,000500,2,18
0612833,47,13,342000,1,30
0612833,47,13,342000,2,29
0612833,47,00,,2,01
0612835,47,14,153000,1,57
0612835,47,13,020500,2,56
0612944,01,09,017000,2,25
0613145,47,11,033000,2,48
0613145,47,11,003000,1,22
0613145,47,07,001000,1,17
0613145,47,04,,2,13
0613160,01,11,000000,1,30
0613172,47,09,021000,2,64
0613206,57,14,143000,1,44
0613206,47,11,000000,2,40
0613206,57,02,,1,10
0613206,57,02,,2,07
0613206,57,00,,2,02
0613373,47,09,054000,1,44
0613373,47,08,000000,2,40
0613373,47,01,,1,03
0613373,47,00,,2,01
0613563,47,06,000000,2,89
0613716,47,12,054000,1,44
0613716,47,13,000000,2,42
0613716,47,02,,2,06
0613716,47,01,,2,03
0613789,47,08,000000,2,69
0613789,47,09,065000,1,48
0613832,47,10,000000,1,19
0614403,47,10,002000,1,19
0614435,47,13,145000,1,39
0614435,47,13,003200,2,40
0614435,47,03,,1,12
0614435,47,03,,2,11
0614435,47,02,,1,06
0614463,47,09,048000,1,37
0614463,47,12,020000,2,34
0614463,47,03,,1,11
0614463,47,02,,1,07
0614463,47,02,,1,04
0614489,48,04,000000,1,50
0614489,48,04,000000,2,54
0614489,48,09,000000,1,21
0614500,47,11,000000,2,83
0614521,47,14,342000,1,37
0614521,47,14,000000,2,43
0614521,47,02,,1,06
0614521,47,02,,1,06
0614521,47,01,,1,04
0614608,47,13,000000,1,79
0614608,47,11,011500,2,36
0614608,47,02,,1,10
0614608,47,00,,2,01
0614608,47,11,035000,1,41
0614704,47,13,017300,2,38
0614704,47,03,,2,12
0614704,47,03,,2,10
0614796,47,07,020800,1,34
0614796,47,10,000000,2,35
0614796,47,02,,1,05
0614796,47,00,,2,00
0614872,01,05,036700,1,43
0614872,01,09,017400,2,37
0614872,01,11,007200,2,20
0614872,01,04,000000,1,17
0614872,01,06,035000,1,20
0615031,47,10,068000,1,48
0615031,47,10,002800,2,46
0615031,47,06,003400,1,17
0615031,47,04,000000,1,15
0615056,47,16,110000,1,63
0615056,47,11,005000,2,61
0615056,47,03,000000,2,93
0615134,47,13,072000,1,44
0615148,47,09,000000,1,79
0615148,47,09,000000,2,73
0615148,47,12,000000,2,53
0615148,47,09,000000,1,39
0615179,47,15,342000,1,61
0615179,47,14,000000,2,57
0615271,47,11,000900,1,20
0615420,47,13,031000,1,36
0615428,47,09,000000,1,34
0615428,47,09,000000,2,31
0615428,47,03,,1,12
0615428,47,02,,1,10
0615428,47,02,,1,08
0615428,47,02,,2,05
0615517,47,04,000000,1,15
0615607,47,15,000000,1,79
0615611,47,13,035000,1,43
0615634,47,11,000000,1,52
0615670,38,06,030000,1,35
0615670,38,08,000000,2,31
0615670,38,00,,1,00
0615670,38,02,,2,12
0615683,47,12,105000,1,32
0615683,47,13,000000,2,28
0615751,47,14,072000,1,47
0615751,47,13,024600,2,36
0615751,47,02,,1,10
0615751,47,02,,2,08
0615812,47,13,001000,2,22
0615824,47,11,000000,2,69
0615838,47,13,029500,1,28
0615838,47,13,002200,2,28
0615838,47,00,,1,01
0615860,47,13,009000,1,73
0615860,47,10,000000,2,65
0615911,47,13,342000,1,45
0615911,47,13,102000,2,50
0615911,47,05,000000,2,16
0615914,37,06,000000,1,56
0615914,47,11,033000,2,47
0615921,47,11,000000,1,58
0615921,47,09,000000,2,59
0615921,47,07,147000,1,34
0615934,47,09,018000,1,43
0615934,47,06,000000,1,76
0616362,37,09,050000,1,44
0616362,37,09,032300,2,42
0616362,37,08,000000,1,20
0616362,37,06,000000,1,16
0616362,37,02,,2,09
0616420,47,03,000000,2,74
0616465,47,13,000000,1,55
0616465,47,09,050000,2,54
0616474,47,13,038500,1,32
0616494,47,11,090000,1,51
0616494,47,11,000000,2,54
0616494,47,03,,1,11
0616494,47,02,,1,09
0616593,47,16,073000,2,73
0616597,47,09,060000,1,55
0616597,47,09,017500,2,57
0616609,47,13,000000,1,82
0616609,47,09,000000,2,80
0616798,47,13,033000,1,39
0616798,47,11,027000,2,32
0616910,47,11,000000,2,60
0616910,47,10,000000,1,69
0616910,38,09,010200,1,42
0616935,47,04,015600,2,83
0617066,47,09,000000,1,50
0617066,47,09,039400,2,47
0617066,47,04,,2,13
0617066,47,03,,2,11
0617072,47,09,000000,2,76
0617222,37,13,075000,1,47
0617316,47,15,000000,1,51
0617316,47,14,007700,2,45
0617316,47,05,000000,2,16
0617316,47,03,,1,12
0617316,47,03,,1,12
0617316,47,09,000000,2,76
0617416,47,11,060000,1,61
0617416,47,09,050000,2,61
0617533,47,11,014300,1,69
0617533,47,09,000000,2,68
0617584,47,11,000000,1,81
0617584,47,10,000000,2,82
0617686,47,11,075000,1,38
0617686,47,11,016500,2,35
0617686,47,04,,1,14
0617686,47,03,,1,12
0617686,47,02,,1,08
0617697,37,09,008500,1,26
0617697,01,09,013300,2,49
0617697,37,09,025000,1,26
0617908,47,09,005200,1,56
0617908,47,09,003600,2,53
0617935,47,12,047000,1,48
0617935,47,07,000000,2,16
0617992,47,14,017000,2,44
0618039,37,06,000000,1,27
0618154,47,09,030000,1,62
0618154,47,09,031000,2,48
0618366,47,11,003000,2,21
0618381,47,14,342000,1,46
0618381,47,13,000000,2,44
0618381,47,03,,1,13
0618381,47,02,,2,11
0618556,47,09,000000,2,75
0618592,47,14,080000,1,60
0618592,47,11,010000,2,56
0618592,47,13,024000,1,25
0618618,47,13,000000,1,31
0618618,47,13,048000,2,29
0618630,48,09,000000,1,57
0618665,47,14,070000,1,54
0618665,47,09,004000,2,53
0618665,47,10,007500,2,27
0618766,47,14,042900,1,64
0618766,47,12,028000,2,63
0618804,47,14,000000,2,70
0618804,47,15,013500,1,71
0619061,01,04,000000,2,62
0619103,47,13,040000,1,25
0619103,47,13,016000,2,24
0619233,47,11,012000,1,48
0619233,47,01,,2,03
0619233,47,08,000000,2,25
0619361,47,13,021700,2,40
0619453,47,13,040300,2,40
0619459,47,14,083000,2,46
0619459,47,16,130000,1,60
0619516,47,14,060000,2,62
0619516,47,14,000000,1,65
0619564,01,09,000900,1,33
0619564,01,09,000400,2,37
0619564,01,06,000300,2,17
0619564,01,03,,2,10
0619614,47,04,000000,2,93
0619621,47,10,000000,1,75
0619634,47,10,030000,1,39
0619687,47,09,072000,1,57
0619687,47,08,013000,2,56
0619687,47,09,030000,2,35
0619856,47,11,040000,1,43
0619856,47,09,012600,2,41
0619856,47,08,002100,1,17
0619856,47,03,,1,10
0619945,47,12,342000,1,52
0619945,47,13,055000,2,50
0620083,47,09,018000,1,49
0620097,47,09,012000,2,24
0620097,47,09,030000,1,25
0620097,47,01,,2,07
0620097,47,00,,2,02
0620332,47,12,035700,2,36
0620360,37,06,000000,2,22
0620360,37,00,,2,01
0620379,47,11,017000,1,42
0620379,47,09,003800,2,40
0620439,47,05,006000,1,41
0620439,47,08,000000,2,61
0620439,47,08,000000,1,19
0620439,47,02,,1,09
0620514,01,07,000000,1,31
0620514,01,09,000000,2,28
0620514,01,02,,2,10
0620514,01,02,,1,09
0620514,01,02,,2,07
0620528,47,09,041000,1,34
0620528,47,11,000000,2,34
0620528,47,02,,1,07
0620528,47,02,,2,05
0620528,47,02,,2,09
0620532,47,11,042000,1,27
0620532,47,13,021000,2,31
0620532,47,00,,1,02
0620532,47,00,,2,01
0620536,37,15,000000,1,42
0620536,37,15,068000,2,38
0620536,37,02,,1,06
0620536,37,00,,2,00
0620536,37,04,,2,12
0620550,47,11,058000,1,44
0620608,47,10,000000,1,37
0620616,47,09,000000,2,76
0620751,47,13,342000,1,46
0620751,47,13,000300,2,44
0620751,47,07,002000,1,18
0620751,47,03,,1,11
0620833,47,13,061000,1,36
0620833,47,13,024500,2,35
0620833,47,02,,1,07
0620833,47,01,,2,03
0620871,47,10,032000,2,62
0621067,47,14,060000,1,49
0621067,47,14,012900,2,47
0621067,47,04,,1,14
0621072,47,11,000000,2,42
0621229,47,13,000000,1,74
0621506,47,14,044800,2,72
0621506,47,10,004300,1,27
0621753,47,04,000000,2,89
0621826,47,11,000000,2,78
0621848,47,11,000000,2,85
0621848,47,13,006700,1,87
0621928,47,09,000000,1,62
0621928,47,09,010400,2,57
0622075,32,09,013000,2,42
0622075,32,02,,2,10
0622075,32,02,,1,08
0622075,32,00,,1,01
0622118,47,09,039000,2,62
0622118,47,09,000000,2,77
0622252,47,09,018000,1,55
0622252,47,07,000000,2,54
0622324,20,14,000000,2,26
0622461,47,11,000000,2,78
0622470,47,09,000000,1,68
0622470,47,09,000000,2,62
0622470,47,09,021600,2,60
0622471,47,14,000000,1,66
0622471,47,14,070000,2,61
0622482,47,09,050000,2,45
0622505,47,10,024000,1,34
0622505,47,10,012000,2,32
0622505,47,04,,1,13
0622505,47,02,,2,09
0622564,47,05,002600,2,62
0622607,47,13,342000,1,52
0622607,47,14,017300,2,51
0622607,47,07,002800,2,17
0622677,47,09,034600,1,36
0622677,47,04,000000,2,16
0622677,47,04,000000,1,15
0622677,47,04,,2,13
0622677,47,11,021000,2,35
0622693,37,03,012000,2,78
0622911,47,13,017000,1,32
0622911,47,14,040000,2,31
0622920,47,13,058000,1,43
0622920,47,13,010000,2,46
0622920,47,06,002500,2,16
0622920,47,04,,1,14
0622920,47,02,,2,11
0622978,47,15,000000,1,37
0622978,47,15,088000,2,31
0623095,47,14,107000,1,45
0623095,47,14,000000,2,40
0623095,47,00,,2,00
0623095,47,00,,2,00
0623183,47,04,000000,2,93
0623224,47,14,103000,1,61
0623224,47,13,000000,2,60
0623359,47,14,067000,1,57
0623359,47,14,043000,2,45
0623564,47,06,000000,2,78
0623590,47,08,040000,1,56
0623590,47,09,000000,2,56
0623596,47,09,034200,1,36
0623596,47,09,063000,1,37
0623596,47,06,011200,1,22
0623596,47,09,025000,1,21
0623657,47,09,000000,2,77
0623768,47,09,000000,2,75
0623768,47,09,000000,1,82
0623802,47,12,063000,2,46
0623807,47,04,000000,1,86
0623847,47,13,038000,2,43
0623861,47,14,064000,2,43
0623861,47,14,045000,1,44
0623868,47,13,000000,1,78
0623868,47,10,000000,2,74
0623878,47,13,055000,1,26
0623878,47,11,029900,1,27
0623878,47,13,041600,1,25
0623931,47,09,034000,2,50
0623931,47,13,025500,1,25
0623931,47,02,,1,05
0624172,47,12,070000,1,61
0624172,47,13,044100,2,60
0624226,47,07,000000,1,76
0624286,47,13,037100,1,46
0624286,47,02,,1,07
0624286,47,14,000000,2,82
0624446,47,11,038000,2,44
0624446,47,11,010000,2,20
0624566,47,09,000000,1,83
0624566,47,09,000000,2,93
0624692,47,09,040000,1,32
0624692,47,09,000000,2,40
0624692,47,00,,2,01
0624692,47,04,,1,14
0624692,47,03,,2,11
0624716,47,09,038000,2,59
0624716,47,11,050000,1,59
0624717,47,10,025000,1,40
0624717,47,12,000000,2,39
0624717,47,01,,1,04
0624754,47,04,000000,2,68
0624768,47,13,018000,2,57
0624904,47,09,035000,1,37
0624904,47,09,015000,2,39
0624904,47,02,,1,04
