serial_no,race,education,income,gender,age
0485703,47,11,006500,1,23
0485703,47,09,009300,1,19
0485703,47,03,,1,12
0485710,47,09,026000,1,37
0485710,47,12,000000,1,41
0485767,47,10,060000,1,50
0485767,47,13,048500,2,51
0485939,47,10,001100,2,19
0485970,47,09,035000,1,41
0486022,47,16,040800,1,48
0486117,47,09,037400,1,55
0486117,47,09,028100,2,50
0486117,47,09,028500,1,22
0486162,47,09,018500,1,47
0486225,47,10,006600,1,19
0486242,47,13,085000,1,56
0486242,47,13,000000,2,54
0486242,47,09,001100,2,21
0486289,47,11,023700,1,32
0486289,47,13,022100,2,32
0486341,47,04,000000,2,78
0486341,47,04,000000,1,89
0486436,47,16,044000,1,57
0486436,47,13,041900,2,55
0486443,47,13,100000,1,39
0486454,47,09,005000,1,34
0486454,47,09,000000,2,27
0486454,47,02,,1,10
0486510,47,09,050000,1,47
0486510,47,11,046600,2,48
0486510,47,09,008000,2,24
0486510,47,00,,1,01
0486551,47,14,004200,1,44
0486551,20,14,078000,2,36
0486551,01,00,,2,02
0486551,01,00,,1,01
0486551,20,13,001400,1,65
0486551,20,13,000000,2,64
0486648,47,03,000000,2,87
0486707,47,09,032000,1,39
0486707,47,09,020000,2,46
0486770,47,10,022000,1,39
0486770,47,11,018000,2,34
0486770,47,03,,2,12
0486770,47,01,,1,07
0486870,47,09,033600,1,42
0486870,47,09,018300,2,20
0486870,47,05,000000,2,15
0486870,47,12,012000,2,36
0486889,47,06,000000,1,77
0486889,47,06,000000,2,75
0486915,47,13,000000,2,33
0486915,47,02,,1,07
0486915,47,01,,1,03
0487013,47,13,036500,2,45
0487013,47,12,045000,1,51
0487088,47,15,118000,1,52
0487088,47,11,011700,2,50
0487156,47,05,000000,1,83
0487196,47,09,030000,1,39
0487196,47,11,000000,2,32
0487196,47,02,,2,08
0487196,47,01,,1,05
0487196,47,03,,1,13
0487196,47,03,,1,12
0487209,47,13,029000,1,45
0487209,47,09,019000,2,52
0487242,47,12,011000,2,38
0487282,01,11,035000,2,41
0487282,01,06,000000,1,17
0487282,01,06,000000,1,16
0487382,47,10,000000,2,77
0487426,47,09,000000,1,61
0487443,47,07,024000,1,31
0487443,47,07,019000,2,26
0487443,47,02,,2,08
0487443,47,00,,1,00
0487461,47,09,018000,1,29
0487461,47,11,025000,2,29
0487484,47,12,040000,1,48
0487484,47,13,015000,2,49
0487484,47,04,,2,12
0487550,47,08,000000,2,63
0487550,47,06,000000,1,66
0487596,47,09,029000,1,47
0487660,32,10,030000,2,41
0487660,32,06,000000,1,16
0487660,32,04,,1,12
0487660,32,03,,1,11
0487660,32,02,,2,06
0487660,32,09,095000,1,36
0487735,47,04,000000,1,67
0487735,47,09,000000,2,67
0487780,47,11,019000,2,48
0487780,47,09,000000,2,17
0487853,47,09,015000,1,19
0487853,47,09,010000,2,25
0487853,47,11,000000,1,21
0487853,47,01,,1,07
0487853,47,01,,1,06
0487854,47,12,031000,1,31
0487854,47,12,028000,2,28
0487854,47,01,,2,03
0487854,47,00,,2,02
0487876,47,09,000000,1,75
0487876,47,09,000000,2,76
0487903,47,05,000000,1,70
0487903,47,09,000000,2,65
0487916,47,15,016000,1,43
0487937,37,11,030000,1,32
0487937,37,09,020000,2,29
0487937,37,01,,2,04
0487937,37,02,,2,05
0488012,47,09,000000,1,62
0488012,47,10,036000,2,50
0488016,47,11,055000,2,46
0488016,47,10,012000,2,22
0488016,47,01,,1,04
0488106,47,09,019200,2,42
0488106,47,01,,2,03
0488121,47,09,032000,1,58
0488121,47,11,014000,2,56
0488125,47,09,020000,2,57
0488125,47,09,000000,2,44
0488138,47,12,000000,1,77
0488138,47,09,000000,2,68
0488175,47,06,000000,1,66
0488224,47,10,011900,2,25
0488224,47,09,032400,1,23
0488224,47,09,018200,2,20
0488235,47,09,031700,2,60
0488235,47,09,000000,1,36
0488299,47,09,000000,1,78
0488302,47,09,046100,1,54
0488302,47,09,016800,2,52
0488302,47,10,012000,2,28
0488302,47,00,,2,01
0488433,47,12,043000,1,42
0488433,47,11,000000,2,39
0488433,47,05,000000,1,15
0488433,47,04,,1,13
0488433,47,02,,1,10
0488433,47,02,,1,10
0488433,47,02,,1,07
0488624,47,10,005000,2,18
0488642,47,09,058000,1,46
0488642,47,06,002300,2,34
0488642,47,05,000000,1,16
0488642,47,04,000000,1,15
0488691,47,06,037000,1,31
0488691,47,09,011300,2,40
0488691,47,02,,1,09
0488691,47,02,,1,08
0488691,47,02,,2,06
0488691,47,01,,2,05
0488691,47,05,002200,2,16
0488717,47,13,052000,1,49
0488717,47,09,006000,2,45
0488717,47,09,021000,1,22
0488717,47,08,000000,1,18
0488717,47,05,000000,2,16
0488717,32,07,000000,1,18
0488726,47,06,030000,1,38
0488726,47,09,006000,2,38
0488726,47,04,,1,13
0488726,47,03,,2,12
0488726,47,03,,1,11
0488880,47,09,000000,2,79
0488880,47,12,028600,1,52
0488883,47,16,035000,2,50
0488883,47,12,033700,1,46
0488891,47,04,000000,1,85
0488969,47,11,005200,2,18
0488985,47,09,000000,2,81
0488985,47,04,000000,1,79
0489106,47,12,035000,1,41
0489106,47,12,012000,2,38
0489106,47,03,,2,11
0489106,47,02,,1,07
0489132,47,07,035000,1,38
0489132,47,09,009000,2,37
0489132,47,06,002000,2,16
0489132,47,04,,1,14
0489139,47,09,028000,1,25
0489139,47,09,030000,1,23
0489189,47,11,005900,1,31
0489203,47,10,055000,1,35
0489284,47,09,013000,2,41
0489301,47,13,035000,1,32
0489301,66,09,033000,2,32
0489301,47,02,,1,07
0489319,47,14,000000,1,59
0489319,47,09,000000,2,46
0489319,47,11,004200,2,21
0489394,01,05,017000,1,52
0489394,01,05,027000,2,53
0489394,01,09,012000,2,20
0489569,47,10,019000,1,53
0489623,47,13,045000,1,35
0489623,47,14,027000,2,33
0489623,47,00,,2,01
0489648,47,11,019000,2,22
0489648,47,10,027000,2,25
0489676,47,14,063000,2,51
0489702,47,09,059000,1,43
0489702,47,09,006200,2,33
0489702,47,05,000000,1,15
0489702,47,02,,2,09
0489710,47,09,031300,1,55
0489710,47,09,036000,2,53
0489791,47,14,115000,1,58
0489791,47,12,021000,2,53
0489852,47,09,050000,1,45
0489852,47,09,036800,2,46
0489852,47,05,000000,1,16
0489879,47,10,015700,2,23
0489879,47,11,018900,1,24
0489974,47,08,062000,1,45
0490065,47,10,023000,1,40
0490099,47,11,000000,1,71
0490099,47,12,000000,2,72
0490099,47,13,040000,1,49
0490099,47,13,061000,1,36
0490128,32,09,020800,1,47
0490128,32,09,028400,2,30
0490128,32,02,,1,09
0490128,32,02,,2,07
0490128,32,02,,1,05
0490128,32,00,,2,02
0490210,47,09,033400,1,41
0490213,47,04,000000,2,71
0490221,47,09,000000,2,83
0490274,47,06,000000,2,85
0490299,47,11,000000,1,57
0490330,47,13,077000,1,33
0490330,47,13,034500,2,34
0490330,47,01,,1,05
0490330,47,01,,1,03
0490453,47,11,050000,1,36
0490469,47,11,060000,1,54
0490533,47,11,000000,1,64
0490533,47,09,000000,2,61
0490550,47,04,002400,1,75
0490550,47,05,000000,2,66
0490674,47,09,012000,1,72
0490674,47,09,000000,2,68
0490682,47,11,053000,1,40
0490682,47,10,043300,2,41
0490682,47,06,001300,1,17
0490682,47,04,,1,14
0490752,47,10,000000,2,74
0490753,47,09,000000,2,58
0490814,37,13,031000,1,23
0490923,47,09,013000,2,52
0490923,47,05,000000,1,16
0490969,47,11,000000,2,52
0490979,47,10,001000,1,44
0490979,47,07,007200,2,39
0490979,47,07,001200,2,19
0490979,47,05,000000,1,17
0490979,47,03,000000,1,15
0491002,47,06,000000,2,93
0491008,47,09,036100,1,57
0491008,47,11,025500,2,56
0491013,47,09,002700,2,69
0491026,47,09,000000,1,60
0491026,47,11,007500,2,59
0491026,47,09,004000,1,18
0491042,47,09,003300,2,70
0491075,47,11,060000,1,42
0491075,47,11,010000,2,45
0491075,47,02,,1,10
0491153,47,09,000000,1,51
0491153,47,11,014800,2,49
0491153,47,06,000000,2,17
0491223,47,09,019400,1,50
0491223,47,09,016200,2,50
0491223,47,09,003300,1,19
0491223,47,07,008600,1,17
0491276,47,08,000000,2,77
0491283,47,14,000540,1,69
0491283,47,13,000000,2,66
0491291,47,12,044800,1,42
0491291,47,12,032900,2,42
0491291,47,07,000750,2,17
0491291,47,03,,2,13
0491293,47,06,000000,1,45
0491340,47,09,000000,1,71
0491340,47,09,000000,2,68
0491366,47,07,010800,1,58
0491366,47,09,000000,2,56
0491390,47,13,021000,1,27
0491390,47,08,035000,2,38
0491390,47,09,020000,1,20
0491390,47,11,012000,2,20
0491490,47,09,000000,1,74
0491490,47,10,000000,2,58
0491516,06,09,039500,1,29
0491516,02,16,000000,2,29
0491516,06,01,,1,03
0491516,06,00,,2,01
0491559,47,13,000000,2,70
0491559,47,09,026700,1,31
0491559,47,09,035000,2,29
0491559,47,06,000000,1,89
0491559,47,01,,2,03
0491559,47,09,043000,1,31
0491562,47,07,000000,1,63
0491562,47,09,000000,2,68
0491606,47,14,060000,1,55
0491606,47,10,022000,2,53
0491770,47,11,000000,2,46
0491770,47,09,015000,2,25
0491770,47,03,,2,12
0491770,47,03,,2,12
0491770,47,02,,1,10
0491770,47,02,,1,09
0491770,68,00,,1,02
0491770,68,00,,2,02
0491922,47,09,026000,1,60
0491922,47,09,009300,2,59
0491939,47,09,025200,1,38
0491939,47,10,023600,2,38
0491986,47,09,008000,1,45
0492055,47,09,000000,1,71
0492055,47,09,047200,2,63
0492061,47,04,000000,1,86
0492061,47,05,000000,2,75
0492086,47,13,040000,1,43
0492086,47,13,028000,2,42
0492086,47,04,,1,12
0492086,47,02,,1,10
0492086,47,02,,1,09
0492160,47,04,000000,1,71
0492160,47,11,018200,2,38
0492160,47,05,000000,2,16
0492160,47,09,026900,1,38
0492160,47,04,000000,2,62
0492179,37,09,002900,2,22
0492179,37,00,,2,02
0492188,47,15,156000,1,34
0492188,47,12,000000,2,30
0492188,47,00,,1,02
0492242,47,09,000000,2,76
0492258,47,09,000000,1,39
0492258,47,12,030000,2,40
0492258,47,02,,1,07
0492258,47,01,,2,04
0492263,47,09,030000,1,54
0492263,47,09,018200,2,47
0492282,47,13,030000,2,38
0492282,47,03,,2,12
0492282,47,02,,1,10
0492282,47,02,,2,07
0492301,47,09,000000,1,44
0492301,47,13,000000,1,43
0492382,47,11,024000,2,46
0492382,47,11,025000,1,48
0492400,37,10,026000,1,34
0492400,37,12,040100,2,32
0492400,37,03,,2,13
0492400,37,02,,2,10
0492458,47,11,015000,1,38
0492458,47,08,002000,2,19
0492458,47,00,,1,02
0492458,47,06,009500,2,36
0492467,47,11,005000,1,19
0492493,66,13,034600,1,54
0492493,47,13,021800,2,55
0492506,47,13,025400,1,35
0492506,47,13,035000,2,34
0492506,47,01,,2,05
0492506,47,01,,2,04
0492506,47,00,,1,02
0492536,47,09,053000,1,51
0492536,47,09,008000,2,42
0492536,47,03,,1,12
0492536,47,02,,1,08
0492556,47,09,037700,1,41
0492556,47,05,,1,14
0492556,47,03,,1,12
0492556,47,07,018700,2,38
0492556,47,09,014000,1,19
0492556,47,05,000000,1,15
0492563,47,13,000000,1,34
0492577,47,09,000000,1,66
0492577,47,06,000000,2,63
0492595,37,03,000000,1,50
0492595,37,09,000000,2,35
0492595,37,04,,2,14
0492595,37,03,,1,11
0492595,37,02,,2,10
0492595,37,01,,2,05
0492595,37,00,,1,01
0492595,37,02,,1,06
0492624,47,09,003100,2,76
0492681,47,09,038000,2,46
0492681,47,12,057000,1,51
0492736,47,09,042000,1,27
0492736,47,10,000000,2,27
0492736,47,00,,1,01
0492803,47,13,028000,2,50
0492803,47,06,002600,2,16
0492922,47,11,030000,2,57
0493003,47,13,043000,1,50
0493003,47,12,025000,2,45
0493003,47,04,,1,14
0493003,47,02,,1,07
0493090,47,13,000000,2,84
0493115,47,07,025000,1,32
0493155,47,11,050000,1,64
0493155,47,09,000000,2,60
0493165,47,06,000000,2,66
0493235,47,09,030000,1,39
0493235,47,09,036500,2,36
0493235,47,02,,1,09
0493235,47,01,,1,04
0493235,47,01,,2,03
0493235,47,00,,1,02
0493257,47,10,035000,1,34
0493257,47,11,022200,2,38
0493257,47,02,,1,08
0493257,47,02,,1,06
0493265,47,09,037800,1,34
0493265,47,12,036400,2,36
0493285,47,11,021000,2,49
0493285,47,14,065000,1,51
0493352,47,09,026100,2,20
0493465,47,04,000000,2,73
0493577,47,09,045000,1,45
0493611,47,09,017000,1,62
0493611,47,09,006800,2,62
0493611,47,09,010000,2,30
0493621,37,09,000000,2,40
0493621,37,06,000000,1,16
0493621,01,07,005400,1,23
0493621,37,07,001500,2,18
0493621,37,00,,2,00
0493622,47,11,000000,1,48
0493622,47,11,018400,2,52
0493622,47,09,005000,1,20
0493622,47,07,001800,2,17
0493624,47,11,035000,2,31
0493624,47,03,,1,12
0493624,47,02,,2,09
0493629,47,12,050000,1,35
0493629,47,13,040000,2,35
0493629,47,01,,1,03
0493629,47,00,,1,00
0493677,47,13,040000,1,38
0493677,47,13,000000,2,36
0493677,47,02,,1,05
0493677,47,01,,1,03
0493677,47,00,,2,01
0493750,47,11,000000,2,67
0493767,47,06,000000,2,78
0493767,47,09,000000,1,33
0493775,71,11,006400,1,32
0493775,71,08,000000,2,23
0493775,71,02,,1,08
0493775,71,02,,1,07
0493775,71,01,,2,04
0493775,71,01,,1,03
0493775,71,00,,2,02
0493875,47,13,017800,2,48
0493875,47,11,032000,1,48
0493875,47,04,,2,14
0493875,47,03,,2,12
0493875,47,02,,1,09
0493897,47,14,025200,1,69
0493897,47,11,000000,2,64
0493936,47,10,027400,1,40
0493936,47,10,024800,2,26
0493936,47,04,000000,1,15
0494109,47,12,005200,2,43
0494109,47,13,038500,1,43
0494109,47,03,,2,12
0494109,47,02,,1,08
0494181,47,09,030000,1,42
0494181,47,06,001100,2,16
0494181,47,04,000000,1,15
0494181,47,03,,1,12
0494268,47,09,000000,1,80
0494268,47,09,000000,2,69
0494275,47,13,018000,1,41
0494280,47,13,035000,1,40
0494289,47,09,019200,1,25
0494289,47,01,,1,03
0494289,47,08,014000,2,23
0494405,47,13,000000,1,70
0494405,47,13,000000,2,70
0494484,47,11,008000,2,20
0494484,47,00,,1,00
0494484,47,09,012000,1,25
0494505,47,09,001500,1,68
0494505,47,09,041000,1,28
0494642,47,11,000000,1,67
0494642,47,07,000000,2,65
0494702,47,11,045000,1,49
0494702,47,09,000000,2,39
0494702,47,02,,1,11
0494804,47,09,007000,1,70
0494804,47,09,002200,2,72
0494804,47,13,032000,1,29
0494804,47,13,028000,2,26
0494887,47,09,012000,1,44
0494887,32,09,012000,2,28
0494950,47,09,008000,1,19
0494957,37,11,035000,1,26
0494957,47,10,019200,1,22
0494967,47,09,000000,1,37
0495007,47,08,000000,1,63
0495044,37,09,000000,1,26
0495044,37,02,,2,06
0495072,47,13,044000,1,27
0495072,47,13,017000,1,27
0495144,47,14,034000,1,33
0495144,47,11,000000,2,30
0495144,47,02,,2,05
0495144,47,02,,2,03
0495144,47,00,,1,01
0495144,37,04,000000,2,15
0495144,68,05,000000,2,15
0495144,68,00,,1,02
0495214,47,09,008000,1,23
0495214,47,11,005500,2,18
0495286,47,11,009600,2,20
0495372,47,09,026000,1,39
0495372,47,11,000680,2,39
0495372,47,03,,2,13
0495372,47,03,,2,13
0495390,47,12,038000,1,51
0495417,47,09,038000,1,43
0495417,47,09,000000,2,37
0495417,47,04,000000,2,15
0495417,47,02,,1,09
0495434,47,08,000000,2,77
0495486,47,09,024900,1,36
0495486,47,11,028200,2,30
0495542,47,11,008200,2,20
0495542,47,11,008000,2,20
0495555,47,11,000000,2,93
0495558,32,07,000300,1,21
0495579,47,09,028000,1,33
0495579,47,09,014000,2,40
0495590,32,09,025000,1,26
0495590,47,09,015000,2,29
0495677,47,13,150000,1,51
0495677,47,12,004000,2,47
0495677,47,07,081000,2,18
0495678,47,09,042000,1,39
0495678,47,12,018000,2,38
0495678,47,03,,1,12
0495678,47,02,,2,10
0495729,47,13,098000,1,48
0495729,47,13,010000,2,48
0495729,47,04,000000,1,15
0495729,47,04,,2,14
0495768,47,09,019200,1,26
0495768,47,09,021100,2,27
0495857,47,06,000000,1,68
0495857,47,09,000000,2,66
0495957,47,11,018000,1,45
0495983,47,09,031000,1,40
0495983,47,09,015000,2,36
0495983,47,04,000000,2,15
0495983,47,03,,2,12
0496018,47,09,022900,1,21
0496018,47,09,024000,2,21
0496052,47,07,000000,1,43
0496052,47,09,000000,2,43
0496052,47,11,007300,1,20
0496063,47,04,000000,2,93
0496314,47,09,002300,1,69
0496314,47,09,000000,2,63
0496452,47,11,050000,1,52
0496452,47,09,009000,2,53
0496455,47,03,000000,1,75
0496455,47,09,000000,2,65
0496475,47,13,000000,2,36
0496619,47,11,000000,2,51
0496651,47,10,022300,1,54
0496651,47,11,003200,1,20
0496686,47,11,060000,1,52
0496714,37,13,049000,1,33
0496714,37,13,035000,2,38
0496714,37,09,005000,1,20
0496739,37,10,053000,1,40
0496739,37,10,032000,2,34
0496739,37,02,,1,06
0496739,37,00,,2,00
0496747,47,12,030600,2,24
0496747,47,13,023200,1,26
0496779,47,10,030000,2,47
0496811,47,12,030000,1,25
0496811,47,11,020000,2,22
0496850,47,13,065000,1,40
0496850,47,12,042100,2,37
0496850,47,01,,1,04
0496858,47,09,016500,1,63
0496858,47,09,021600,2,58
0496858,47,13,006600,2,23
0496861,47,09,040400,1,38
0496861,47,09,023500,2,34
0496861,47,02,,1,08
0496861,47,02,,1,06
0496911,32,11,038600,1,45
0496911,47,07,000000,2,44
0497016,32,11,000000,2,67
0497080,47,09,030200,1,52
0497118,47,05,000000,1,71
0497118,47,05,000000,2,67
0497204,47,09,001800,2,65
0497204,47,09,000000,1,75
0497251,47,09,020000,1,40
0497251,47,09,003000,2,39
0497251,47,09,002700,1,19
0497251,47,08,004700,2,18
0497281,47,14,033000,2,33
0497281,47,10,028000,1,37
0497330,47,12,030000,1,37
0497330,47,10,017000,2,29
0497330,47,00,,2,02
0497360,47,09,050000,1,55
0497360,47,09,028000,2,54
0497380,47,09,012000,2,54
0497380,47,09,052000,1,54
0497384,47,12,025000,2,24
0497384,47,09,040000,1,24
0497430,47,09,029000,1,46
0497430,47,09,008200,2,45
0497430,47,07,003500,1,18
0497430,47,04,,1,13
0497511,47,09,000000,1,68
0497511,47,09,000000,2,63
0497523,47,13,040000,1,41
0497523,47,11,000000,2,38
0497523,47,06,004200,1,16
0497523,47,06,004200,1,16
0497523,47,01,,1,05
0497523,47,01,,1,04
0497576,47,04,000000,1,82
0497612,47,09,054000,2,40
0497612,47,08,050000,1,52
0497724,47,09,000000,2,34
0497724,47,05,000000,1,16
0497724,47,02,,2,10
0497773,47,09,070000,1,37
0497773,47,12,024000,2,43
0497794,47,10,055000,1,33
0497794,47,11,022000,2,35
0497794,47,03,,1,12
0497798,47,05,000000,2,79
0497983,47,13,018200,2,64
0497994,47,04,000000,1,77
0497994,47,10,000000,2,73
0498046,47,11,000000,2,81
0498115,47,04,000000,2,72
0498190,47,12,045000,2,59
0498232,47,09,007200,2,61
0498232,47,09,000000,2,41
0498232,47,08,023000,1,29
0498232,47,01,,2,08
0498363,47,11,005000,2,20
0498396,47,09,024900,1,32
0498396,47,09,025400,2,35
0498437,47,09,000000,2,66
0498437,47,08,000000,1,36
0498513,47,06,000000,1,73
0498513,47,09,000000,2,73
0498518,47,11,070000,1,42
0498518,47,06,005500,2,17
0498518,47,04,,1,14
0498541,47,12,020000,2,44
0498541,47,07,005000,2,17
0498553,47,12,047000,1,39
0498553,47,08,014900,2,37
0498553,47,05,000000,2,15
0498553,47,04,,2,13
0498553,47,03,,2,10
0498553,47,10,010900,2,57
0498559,47,09,017000,1,26
0498559,47,09,000000,2,28
0498559,47,01,,1,05
0498559,47,00,,2,02
0498559,47,00,,1,01
0498630,47,14,110000,1,45
0498630,47,13,000000,1,24
0498665,47,04,008000,2,38
0498665,47,04,019000,1,38
0498701,47,06,005000,2,60
0498701,47,08,000000,2,41
0498730,47,09,025500,1,50
0498740,47,08,016000,2,25
0498740,47,13,010000,1,25
0498740,47,01,,2,05
0498740,47,00,,1,01
0498831,47,09,022600,1,57
0498831,47,10,017900,2,54
0498831,47,03,,1,12
0498848,47,10,004000,2,19
0498850,47,12,039500,1,35
0498850,47,12,033300,2,33
0498850,47,02,,2,07
0498850,01,01,,1,03
0498933,47,13,009000,1,77
0498933,47,12,000120,2,64
0498972,47,09,029500,1,34
0498972,47,12,000290,2,32
0498972,47,02,,2,09
0498972,47,02,,1,08
0499028,47,11,020000,1,43
0499028,47,09,021000,2,43
0499048,47,06,000000,1,68
0499048,47,09,000000,2,64
0499068,47,09,080000,1,41
0499068,47,09,007000,2,38
0499068,47,10,020000,1,22
0499106,47,09,014600,1,73
0499114,47,10,005000,1,18
0499189,47,12,065000,1,27
0499199,47,04,013600,2,54
0499208,47,04,000000,2,72
0499217,47,09,059000,1,61
0499217,47,09,009400,2,56
0499316,47,05,030000,1,59
0499316,47,08,045000,2,60
0499360,47,09,043000,1,48
0499360,47,09,037000,2,48
0499360,47,12,042000,2,30
0499455,47,11,023400,2,39
0499455,47,16,044200,1,51
0499474,47,04,000000,1,43
0499474,47,04,000000,2,45
0499474,47,04,001800,2,21
0499474,47,04,000000,2,19
0499474,47,04,000000,2,15
0499474,47,04,,1,14
0499474,47,04,,2,12
0499474,47,02,,2,11
0499474,47,02,,2,09
0499475,47,13,023000,1,23
0499475,47,12,045000,2,26
0499575,47,06,070000,1,41
0499575,47,11,006000,2,42
0499575,47,01,,1,10
0499575,47,01,,1,07
0499635,47,09,000000,1,69
0499635,47,09,000000,2,68
0499637,47,11,000000,1,47
0499637,47,13,000000,2,41
0499637,47,04,,1,14
0499637,47,02,,2,11
0499637,47,02,,1,08
0499637,47,01,,2,05
0499665,47,10,047600,1,50
0499665,47,09,011600,2,52
0499665,47,10,012800,2,21
0499665,47,07,006200,1,18
0499695,37,07,012000,1,30
0499706,47,14,052000,1,52
0499706,47,09,023000,2,57
0499783,47,09,000000,1,54
0499783,47,09,000000,2,52
0499792,47,12,023000,1,60
0499792,47,09,034400,2,54
0499792,47,12,015900,1,22
0499839,47,14,309000,1,53
0499839,47,09,000000,2,49
0499839,47,13,015000,1,23
0499844,47,09,000000,1,50
0499844,47,09,015100,2,49
0499872,47,12,011700,2,45
0499957,32,09,000000,2,45
0499957,32,01,028000,2,21
0499957,32,04,,1,14
0499990,47,11,009000,1,20
0500149,47,10,015000,1,44
0500188,47,10,003000,2,18
0500213,47,09,000000,1,82
0500270,47,14,002000,1,51
0500270,47,14,003000,2,52
0500307,47,07,015600,1,20
0500335,47,11,039800,1,35
0500335,47,13,014000,2,31
0500335,47,02,,1,04
0500335,47,00,,1,02
0500375,47,09,000000,2,64
0500416,47,15,130000,1,41
0500416,47,12,000000,2,45
0500416,47,03,,1,10
0500416,47,02,,1,07
0500465,47,14,070000,1,41
0500465,47,14,033000,2,40
0500465,47,02,,1,08
0500465,47,02,,1,06
0500465,47,02,,2,05
0500501,47,13,063000,1,34
0500501,47,12,010600,2,34
0500501,47,01,,1,05
0500501,47,00,,1,02
0500539,47,04,000000,1,71
0500549,47,13,054000,1,38
0500778,47,11,077000,1,65
0501048,47,09,000000,1,39
0501048,47,11,024000,2,34
0501076,47,04,000000,1,75
0501076,47,08,000000,2,66
0501143,47,11,047500,2,50
0501189,47,09,033000,1,29
0501189,47,11,015000,2,36
0501190,47,13,039000,1,36
0501190,47,09,036000,2,35
0501190,47,01,,2,08
0501190,47,01,,1,07
0501190,47,01,,1,03
0501355,37,06,012000,2,32
0501355,37,05,000110,1,16
0501355,37,04,,2,14
0501355,37,02,,1,11
0501355,37,02,,2,10
0501406,47,06,000000,1,81
0501406,47,09,000000,2,66
0501435,47,13,068000,2,41
0501446,47,09,007600,1,63
0501446,47,09,000000,2,63
0501446,47,09,022000,2,38
0501446,47,04,,2,14
0501446,47,04,,2,14
0501446,47,03,,2,12
0501446,47,04,,2,12
0501446,47,09,031000,1,29
0501484,47,09,007200,2,19
0501484,47,09,008800,1,18
0501524,47,12,035500,2,59
0501565,37,10,000000,2,40
0501565,37,07,000000,1,20
0501573,47,06,040000,1,52
0501621,47,09,100000,1,43
0501621,47,09,001000,2,42
0501621,47,05,002000,1,16
0501621,47,03,,2,13
0501665,47,10,000000,1,54
0501665,47,10,036300,2,50
0501666,47,09,000000,1,73
0501676,47,04,000000,1,69
0501676,47,09,000000,2,68
0501681,47,11,000000,2,81
0501726,47,08,026100,1,42
0501726,47,09,012200,2,50
0501726,47,09,005500,2,19
0501726,47,00,,2,01
0501753,47,09,054000,1,56
0501753,47,09,028000,2,55
0501818,47,09,026200,1,31
0501818,47,10,009800,2,26
0501818,47,01,,1,04
0501827,47,07,000000,1,54
0501827,47,09,000000,2,54
0501832,47,11,000000,2,69
0501832,47,09,000000,1,68
0501904,47,11,007600,1,20
0501925,47,09,025000,1,61
0501925,47,05,000000,2,60
0501954,47,13,010500,1,66
0502056,47,15,309000,1,40
0502056,47,14,000000,2,41
0502056,47,02,,1,11
0502056,47,02,,1,09
0502056,47,02,,2,06
0502096,66,11,017000,1,38
0502124,47,11,010300,2,36
0502152,37,07,006000,2,20
0502152,37,01,,1,03
0502152,37,00,,2,01
0502170,47,13,028000,1,30
0502170,47,12,020000,2,31
0502199,47,04,000000,2,80
0502376,47,11,020000,1,49
0502376,47,09,026000,2,58
0502376,47,02,,1,10
0502407,47,09,000000,2,78
0502465,47,09,000000,1,68
0502506,47,11,039000,2,37
0502611,47,09,036000,1,33
0502611,47,11,020000,2,39
0502611,47,08,006800,1,19
0502611,47,07,003300,1,18
0502611,47,03,,1,12
0502634,47,13,048000,1,56
0502634,47,13,054000,2,54
0502634,47,11,023000,2,21
0502645,47,11,047800,1,69
0502645,47,11,000000,2,65
0502665,47,11,015000,1,62
0502665,47,11,003000,2,62
0502665,47,11,012000,2,39
0502747,47,13,055000,1,58
0502747,47,14,000000,2,56
0502764,47,15,010400,1,51
0502764,47,13,006200,2,46
0502764,47,02,,2,09
0502764,47,02,,2,08
0502764,47,01,,1,04
0502818,47,09,020300,1,64
0502818,47,09,006400,2,60
0502846,47,07,000000,2,77
0502853,47,05,000000,2,65
0502864,47,10,005000,2,18
0502882,47,09,010200,1,60
0502882,47,09,000000,2,59
0502890,47,10,044000,1,43
0502890,47,10,022000,2,40
0502890,47,10,003000,2,18
0502976,47,09,000000,2,68
0502976,47,09,034700,1,30
0503029,47,07,000000,2,76
0503034,47,11,054000,1,58
0503034,47,09,000000,2,51
0503162,47,11,026200,1,35
0503197,01,13,020000,1,28
0503197,47,13,020000,1,28
0503197,47,11,008700,1,26
0503316,47,09,036300,1,37
0503316,47,09,018400,2,38
0503316,47,03,,1,13
0503316,47,02,,2,10
0503409,47,09,046000,1,61
0503409,47,09,006000,2,60
0503420,47,11,003000,2,49
0503486,47,09,000000,1,64
0503486,47,09,000000,2,61
0503546,47,06,005600,1,55
0503546,47,09,018100,2,56
0503555,47,09,041200,1,63
0503555,47,14,012500,2,60
0503555,47,08,003100,1,18
0503686,47,09,009600,2,44
0503821,47,13,002400,1,56
0503827,47,16,000000,2,84
0503858,47,10,045000,1,28
0503858,47,12,040000,2,34
0503858,47,02,,1,07
0503858,47,00,,1,00
0503862,47,11,000000,2,45
0503862,70,07,000000,1,25
0503862,70,07,000000,2,21
0503862,70,02,,2,11
0503862,70,02,,2,09
0503862,70,02,,1,06
0503862,70,00,,1,02
0503916,47,09,026000,2,34
0503922,47,09,013000,1,62
0503922,47,09,012000,2,60
0503963,47,09,013900,1,37
0503963,47,12,004900,2,37
0503963,47,03,,1,12
0503963,47,02,,2,09
0503968,47,09,048000,1,36
0503968,47,09,000000,2,36
