serial_no,race,education,income,gender,age
0482698,47,02,,1,10
0482815,47,09,000000,2,63
0482946,47,12,049900,1,48
0482946,47,09,007000,2,37
0483051,47,11,000000,2,28
0483163,15,09,012000,2,20
0483270,47,11,039000,1,52
0483270,47,10,028000,2,46
0483270,47,04,,2,14
0483340,47,10,050000,1,43
0483340,47,10,000000,2,45
0483340,47,04,002900,1,20
0483524,47,13,054000,1,29
0483524,47,13,011800,2,28
0483524,47,00,,1,01
0483801,66,10,033400,2,58
0483801,66,09,028000,2,40
0483836,47,13,000000,1,65
0483918,47,14,018200,1,62
0484194,47,11,008500,2,48
0484208,47,12,033000,2,63
0484540,47,08,020000,2,35
0484540,47,03,,2,12
0484540,47,02,,1,08
0484607,47,09,029000,2,27
0484607,47,02,,1,09
0484607,47,02,,1,07
0484666,47,08,028900,1,64
0484666,47,06,000000,2,66
0484915,47,14,070000,2,50
0484915,47,09,000000,1,53
0485230,47,08,006000,2,41
0485485,47,10,019000,1,32
0485485,32,10,008000,2,32
0485502,47,08,000000,2,35
0485502,47,11,042000,2,54
0485502,47,10,042000,1,53
0485502,32,09,009100,1,38
0485529,47,10,017000,2,20
0485529,01,11,023000,1,28
0485703,47,09,047700,1,44
0485703,47,09,024200,2,41
0485703,47,04,000000,1,15
0485703,47,04,000000,1,15
0485703,47,02,,1,10
0485970,47,12,006300,1,58
0485970,15,14,038000,2,55
0486022,37,09,027400,1,42
0486022,37,09,035000,2,38
0486443,47,11,000000,1,32
0486443,47,11,000000,2,30
0486443,47,00,,2,01
0486454,32,09,013600,2,44
0486454,47,09,024700,1,38
0487196,47,11,018000,2,62
0487304,47,11,040000,1,47
0487304,47,13,040000,2,45
0487304,47,07,000000,2,18
0487304,47,06,000000,1,16
0487304,47,04,,2,14
0487382,47,11,002000,1,19
0487382,47,11,002000,1,20
0487550,47,11,034000,1,65
0487550,47,10,000000,2,56
0487854,47,11,055000,1,58
0487854,47,11,028600,2,55
0487876,01,01,000000,2,63
0487876,01,01,000000,1,75
0487903,47,14,039600,1,67
0487903,47,12,000000,2,72
0487916,47,12,075000,1,32
0487916,47,12,017000,2,23
0487937,46,11,000000,1,54
0487937,37,11,026300,2,44
0487937,37,11,000260,2,31
0487937,37,03,,2,11
0488012,47,08,000000,2,61
0488106,47,09,033000,1,60
0488106,47,02,,2,10
0488224,47,09,000000,1,39
0488224,47,09,021500,2,35
0488299,47,10,000000,1,63
0488299,47,11,100000,2,63
0488438,37,11,035000,1,57
0488438,37,09,035000,2,55
0488624,47,10,026000,2,42
0488624,47,04,000000,1,15
0488624,47,11,062000,1,37
0488691,47,11,022000,2,46
0488691,47,09,021000,1,46
0488717,47,09,040000,1,47
0488717,47,10,000000,2,45
0488880,47,09,025000,1,59
0488880,47,13,038000,2,49
0488969,37,09,060000,1,40
0489189,47,10,000000,2,63
0489189,47,11,004100,2,19
0489394,37,12,007000,2,43
0489394,37,09,000600,2,22
0489394,37,06,000000,1,17
0489394,37,00,,1,01
0489623,47,14,113000,2,36
0489648,47,11,015600,1,41
0489648,47,14,042000,2,41
0489648,47,07,000000,2,18
0489648,47,05,001400,1,16
0489676,47,09,007000,2,57
0489676,47,09,021000,1,60
0489710,47,10,018000,1,57
0489879,47,10,042600,1,46
0489879,47,11,018600,2,53
0489879,47,02,,1,11
0489879,47,07,000940,2,18
0489879,47,05,000000,1,16
0489879,47,04,,1,14
0490128,47,11,044000,1,31
0490128,47,09,008000,2,29
0490128,47,02,,1,07
0490128,47,02,,1,06
0490274,47,09,000000,1,54
0490330,47,09,000000,2,79
0490753,47,09,000000,1,60
0490753,47,10,000000,2,56
0490923,47,11,007000,1,42
0490923,47,11,000000,2,42
0490923,47,02,,2,10
0490923,47,02,,1,08
0490923,47,02,,2,06
0490979,47,13,136000,1,46
0490979,47,13,007400,2,30
0490979,47,02,,2,09
0490979,47,02,,2,06
0491008,47,09,050000,1,35
0491008,47,09,030000,1,38
0491153,47,11,021000,2,35
0491153,47,12,016800,2,33
0491153,47,10,032000,1,28
0491223,47,13,000000,1,75
0491223,47,11,000000,2,81
0491276,47,11,027000,1,50
0491276,47,08,004000,2,37
0491276,47,03,,1,13
0491283,32,09,005000,2,32
0491291,47,10,041000,1,49
0491291,32,11,041000,2,43
0491340,47,08,025000,2,25
0491340,47,08,025000,1,25
0491366,12,11,000000,1,64
0491392,47,09,016000,1,23
0491392,47,00,,1,02
0491392,47,09,000000,2,21
0491516,47,07,030300,1,28
0491516,47,09,002900,2,26
0491516,47,02,,2,10
0491516,47,02,,1,05
0491709,47,11,000000,1,51
0491762,47,09,047500,1,47
0491762,47,09,125000,2,36
0491762,47,06,000000,1,16
0491762,47,04,,2,11
0491762,47,02,,2,07
0491762,47,09,000000,1,78
0491986,47,11,025000,2,60
0492061,10,11,048000,2,37
0492061,10,11,022000,1,39
0492061,10,11,009000,1,40
0492061,10,11,030000,2,39
0492086,47,13,000000,1,57
0492158,47,03,015000,1,37
0492158,47,03,000000,2,46
0492467,47,14,003400,2,61
0492563,47,11,000000,1,44
0492563,47,06,000000,1,17
0492563,47,09,026700,2,38
0492563,47,04,000000,2,15
0492736,47,13,111000,1,33
0492803,32,09,054000,1,44
0492803,32,09,034000,2,41
0492803,32,06,000000,1,17
0493090,47,10,071000,1,38
0493090,47,01,,1,03
0493115,47,09,000000,1,75
0493265,47,11,050000,2,47
0493265,48,13,049000,1,49
0493265,47,05,000000,2,16
0493265,47,05,000000,2,16
0493265,47,04,000000,2,15
0493465,48,12,025000,1,38
0493465,48,10,004500,1,30
0493465,48,11,000000,1,72
0493465,48,14,000000,2,59
0493750,47,13,070000,1,48
0493767,57,06,048600,2,33
0493767,47,13,017000,1,31
0493767,47,05,001900,1,16
0493767,47,04,000000,2,15
0493767,47,02,,2,10
0493775,47,11,028000,1,44
0493775,47,10,017000,2,38
0493775,47,06,000000,1,16
0493775,47,02,,2,09
0494275,37,11,022200,1,44
0494275,01,08,017000,2,46
0494280,47,11,073000,1,50
0494405,47,12,000000,1,66
0494405,47,09,000000,2,62
0494405,47,13,000000,2,40
0494405,47,02,,2,09
0494804,47,09,000000,2,73
0495144,47,11,064000,1,50
0495144,47,10,024000,2,49
0495390,47,15,121000,2,51
0495390,47,14,042000,2,48
0495417,47,09,000000,2,73
0495880,47,09,322000,1,57
0495880,47,14,090000,2,50
0495957,37,09,012000,2,49
0495957,37,08,000000,2,39
0496063,06,09,033000,1,27
0496063,06,13,030000,2,30
0496455,47,09,000000,1,68
0496455,47,09,000000,2,60
0496651,47,09,000000,1,72
0496651,47,10,000000,2,66
0496811,47,09,000000,1,63
0497118,01,06,000000,2,18
0497118,47,00,,1,00
0497118,47,09,016000,1,22
0497141,47,16,061000,1,68
0497141,47,13,000000,2,40
0497141,47,01,,2,03
0497330,52,09,036000,2,37
0497330,52,05,000000,2,17
0497505,32,09,016000,2,28
0497505,32,02,,1,10
0497505,32,02,,1,08
0497505,32,02,,2,07
0497505,32,04,,2,13
0497505,32,02,,2,10
0497505,32,06,033600,1,27
0497773,47,11,040000,1,43
0497794,47,13,024000,1,52
0498066,47,09,000000,1,63
0498066,47,10,026000,2,53
0498227,47,13,140000,1,52
0498227,47,07,020000,2,47
0498437,47,15,000000,1,54
0498518,47,07,000000,1,53
0498518,47,12,000000,2,57
0498541,47,10,038000,1,42
0498553,47,14,120000,1,72
0498553,47,11,000000,2,65
0498559,47,07,053000,2,46
0498559,47,09,000000,2,19
0498559,47,00,,1,01
0498630,47,11,036600,1,30
0498630,47,02,,2,06
0498630,48,11,064000,1,40
0498665,47,09,024600,1,46
0498665,47,11,000000,2,43
0498665,47,11,006100,2,24
0499028,47,10,012000,2,40
0499028,47,02,,1,10
0499068,47,09,002900,2,45
0499068,47,09,029000,2,53
0499106,47,09,015000,1,49
0499106,47,09,030000,2,46
0499114,47,11,070000,1,42
0499114,47,10,019000,2,42
0499114,47,09,000000,2,19
0499114,47,06,000000,2,16
0499114,47,09,012000,1,19
0499455,47,13,075000,1,37
0499455,47,11,060000,2,38
0499455,47,02,,1,09
0499575,47,10,000000,1,65
0499575,47,12,044000,2,64
0499575,47,09,021000,1,35
0499957,37,10,003000,1,36
0499957,37,10,044000,2,31
0499957,37,01,,2,04
0499957,37,02,,2,10
0500149,47,09,025000,1,47
0500149,47,11,022000,2,46
0500270,47,09,023000,2,38
0500270,47,02,,1,09
0500307,47,13,000000,2,82
0500307,47,13,000000,1,74
0500335,47,10,070000,1,29
0500335,47,09,004000,2,24
0500335,47,00,,2,02
0500335,47,00,,2,00
0500469,47,04,000000,2,86
0500539,01,12,060000,1,25
0500778,37,11,019000,1,45
0500778,37,10,022600,2,42
0500778,37,11,004000,2,19
0501076,47,13,150000,1,41
0501190,01,01,025300,2,43
0501190,01,09,000000,2,23
0501190,01,02,,1,06
0501190,01,00,,1,01
0501190,01,04,027500,1,30
0501484,47,09,000000,1,36
0501484,47,09,018900,2,36
0501484,47,03,,2,10
0501484,47,01,,2,04
0501484,47,09,000000,1,40
0501524,47,09,000000,2,75
0501524,47,13,000000,1,79
0501621,47,13,003000,1,53
0501665,47,08,000000,2,64
0501665,47,03,000000,1,75
0501666,47,12,032000,2,27
0501832,47,11,000000,1,51
0501832,47,09,022000,2,45
0501832,47,07,000000,1,18
0501832,47,04,000000,2,15
0501832,47,03,,1,13
0501954,47,09,000000,1,81
0502056,47,10,017000,1,24
0502056,47,03,018000,1,30
0502056,47,03,011600,1,29
0502056,47,03,014900,1,22
0502096,01,09,025000,1,64
0502096,01,06,014000,2,62
0502170,47,12,054000,2,49
0502611,47,09,000000,2,74
0503349,47,14,000000,2,67
0503472,47,09,041100,2,54
0503555,47,11,019500,1,27
0503555,47,11,016500,2,31
0503821,47,13,007100,1,30
0503821,47,09,010900,2,30
0503821,47,01,,1,03
0503821,47,00,,1,01
0504103,71,09,000000,1,67
0504103,71,09,000000,2,61
0504263,47,09,028000,1,41
0504263,47,10,022000,2,39
0504263,47,07,000000,2,18
0504263,47,04,,1,13
0504493,47,06,000000,2,38
0504493,01,07,020000,1,37
0504702,47,14,001000,1,64
0504702,47,10,007600,2,52
0504702,47,11,015200,2,27
0504937,47,08,014400,1,66
0504937,47,13,001800,2,66
0505403,47,10,000000,1,74
0505403,47,09,000000,2,78
0505460,47,07,025000,1,33
0505460,47,09,018000,2,41
0505478,47,09,080000,1,31
0505478,47,13,045000,2,29
0505555,01,03,000000,1,39
0505555,01,04,,2,14
0505555,01,03,,2,12
0505555,01,02,,2,05
0505555,01,03,000000,2,30
0505576,47,08,075000,1,49
0505618,47,11,033000,1,32
0505618,47,12,033000,2,31
0505618,47,01,,2,05
0506461,24,09,024100,1,34
0506461,24,07,009000,2,34
0506461,24,02,,1,09
0506461,24,02,,2,08
0506541,47,10,028000,1,37
0506541,47,10,017000,2,33
0506541,47,03,,1,12
0506541,47,02,,2,09
0506578,47,16,020000,1,47
0506578,47,08,000000,2,44
0506578,47,07,000000,1,17
0506714,47,10,039500,2,54
0506916,47,09,000000,1,82
0506916,47,12,000000,2,76
0506916,47,15,022000,2,43
0507104,32,11,003200,2,29
0507104,32,11,024000,1,32
0507104,32,02,,1,08
0507104,32,02,,1,06
0507104,32,00,,1,02
0507189,47,09,000000,1,78
0507189,47,09,000000,2,58
0507238,47,11,000000,1,57
0507433,47,09,000000,1,49
0507433,47,08,030000,2,45
0507830,47,05,028800,1,23
0507830,47,03,002200,2,21
0507830,47,00,,2,02
0507830,47,07,000000,2,16
0507830,47,05,014200,1,17
0507914,47,10,000000,2,78
0507941,47,05,033200,1,70
0507941,06,11,000000,2,75
0507941,52,08,000000,1,47
0508035,47,09,028000,1,38
0508060,47,09,000000,1,69
0508101,47,11,008000,1,72
0508101,47,13,023000,2,56
0508117,32,08,000000,1,41
0508282,15,11,042000,1,46
0508282,15,07,000000,1,16
0508282,15,04,,1,14
0508282,15,03,,2,10
0508282,15,02,,2,06
0508399,47,09,000000,1,50
0508399,47,09,000000,2,57
0508551,47,15,000000,2,51
0508647,01,03,025300,2,50
0508647,01,04,,2,14
0508647,01,02,,1,11
0508647,01,01,,1,05
0508652,15,11,078000,2,50
0508841,47,08,008000,1,52
0508883,48,09,001200,2,73
0509056,47,12,000000,1,67
0509056,47,12,000000,2,65
0509111,47,13,000000,1,73
0509193,47,10,050000,1,53
0509193,47,13,066000,2,39
0509193,47,03,,1,10
0509193,47,02,,1,07
0509272,47,11,037000,2,28
0509374,01,11,024000,2,27
0509374,01,09,019000,2,57
0509374,01,05,012100,2,52
0509374,01,09,027000,2,26
0509374,01,06,011000,1,19
0509406,47,09,050000,1,49
0509491,47,11,038000,1,39
0509752,47,16,000000,1,80
0509769,47,09,000000,1,69
0509769,47,04,000000,2,68
0509769,47,04,000000,2,41
0509769,47,02,,1,05
0509853,47,09,000000,1,25
0509853,47,11,022000,2,24
0509935,37,08,031000,1,29
0509935,37,08,005100,2,29
0509935,37,02,,1,09
0509935,37,01,,1,04
0509935,37,00,,1,00
0510235,47,10,000000,1,66
0510235,47,11,000000,2,65
0510592,47,09,000000,1,67
0510592,47,09,000000,2,70
0510661,47,09,000000,1,68
0510661,47,09,000000,2,68
0510726,47,13,039000,2,51
0510726,47,07,000000,2,17
0510726,47,05,000000,2,16
0510726,47,03,,1,13
0510726,32,09,010000,1,20
0510768,47,10,040000,1,29
0510768,47,10,022000,1,31
0510768,47,11,003000,1,20
0510773,37,09,060000,1,56
0510773,37,04,,1,12
0510773,37,09,027900,2,43
0510918,47,10,018000,1,50
0510918,47,10,012000,2,46
0510976,01,09,000000,1,43
0510976,01,06,000000,2,38
0510976,01,01,,1,04
0510984,47,06,000000,1,22
0511078,47,13,028200,1,61
0511078,47,13,020200,2,45
0511078,22,02,,2,09
0511078,22,02,,2,07
0511251,47,12,025000,2,55
0511251,47,06,000000,2,60
0511511,47,06,000000,2,84
0511512,47,09,000000,2,56
0511824,37,01,000000,2,51
0511824,37,03,000000,1,52
0511903,47,09,011000,2,76
0511952,47,10,032000,1,27
0511952,47,09,026800,2,24
0511952,47,01,,2,06
0511952,47,01,,1,04
0511952,47,09,002800,2,23
0511952,47,09,030000,1,20
0511952,47,09,005400,2,19
0511959,48,09,036000,1,30
0511959,01,11,016000,2,30
0511959,01,02,,2,09
0511959,01,02,,2,06
0511959,01,01,,1,04
0512089,47,13,030000,1,28
0512138,47,12,018000,2,43
0512967,47,12,062000,1,56
0512967,47,12,000000,2,52
0513122,68,11,020000,1,33
0513122,42,11,014000,2,32
0513122,71,02,,2,05
0513122,71,00,,1,00
0513152,47,03,000000,1,70
0513152,47,07,024000,2,58
0513270,01,03,029000,1,40
0513270,01,09,000000,1,22
0513309,47,11,000000,1,73
0513672,47,09,035200,1,61
0513772,48,10,000000,1,54
0513772,71,09,000000,2,46
0513894,47,16,066000,1,60
0513894,47,11,004400,2,58
0513895,47,13,100000,1,29
0513895,47,12,007000,2,29
0513895,47,00,,1,02
0513895,47,00,,1,00
0513941,32,09,008900,1,40
0514087,37,10,055000,1,34
0514087,37,10,016000,2,36
0514087,37,05,000000,1,16
0514138,47,14,000000,2,74
0514268,10,11,000000,1,40
0514499,47,09,028000,1,40
0514499,47,13,004000,2,26
0514499,47,01,,2,03
0514499,47,01,,2,03
0514499,47,00,,2,01
0514679,66,09,016000,1,43
0514679,47,09,012000,2,50
0514748,47,08,070000,1,60
0514797,47,11,021000,1,53
0514797,47,11,036500,2,57
0514839,15,12,035700,1,44
0514839,15,09,014600,2,38
0514839,15,04,,2,13
0514842,66,08,040000,1,28
0514842,66,00,,1,00
0514842,66,01,,2,03
0514842,66,08,008000,2,23
0514842,70,01,,2,05
0514908,47,05,000000,2,79
0514964,56,04,001300,2,61
0515106,47,09,033000,1,56
0515106,47,10,043000,2,53
0515106,47,11,030000,1,25
0515106,47,11,012000,1,22
0515205,47,09,060000,1,48
0515427,66,11,000000,2,87
0515478,47,09,000000,2,60
0515478,47,11,000000,1,37
0515478,47,09,048200,1,44
0515490,37,12,018000,2,52
0515490,28,14,000000,1,48
0515530,47,08,001600,1,70
0515530,47,08,000000,2,66
0515666,32,04,000000,1,67
0515666,32,10,000000,2,37
0515666,32,05,000000,2,16
0515666,32,04,000000,2,15
0515666,32,00,,1,02
0515833,47,13,050000,1,27
0515833,47,13,002000,2,27
0515833,47,00,,1,00
0515870,47,08,000000,1,37
0515870,47,08,020000,2,39
0515870,47,02,,2,09
0515870,47,02,,1,07
0515882,47,10,013000,1,37
0515882,47,10,019000,1,19
0515882,47,07,003400,1,18
0515882,47,05,000000,2,15
0515882,47,07,000000,2,18
0516168,47,12,017700,2,46
0516168,47,11,016600,1,36
0516168,47,02,,1,09
0516168,47,02,,1,07
0516533,47,04,000000,2,87
0516560,47,11,049300,1,65
0516566,47,08,000000,1,89
0516566,47,09,000000,2,92
0516827,47,09,055000,1,35
0516827,47,09,020000,2,33
0516827,47,02,,2,10
0516827,47,02,,2,07
0516903,47,05,000000,2,76
0516944,47,11,040000,1,72
0516944,47,09,027000,2,62
0516970,47,11,000000,2,80
0516970,47,14,049800,1,50
0516970,47,11,007500,2,24
0517125,47,13,017500,2,31
0517163,47,11,025000,1,34
0517163,47,14,042000,2,30
0517163,47,00,,1,02
0517176,47,15,101000,1,70
0517176,47,13,009000,2,58
0517370,37,10,000000,1,30
0517665,47,13,054000,1,32
0517665,47,11,000000,2,32
0517665,47,02,,2,08
0517665,47,01,,2,03
0517798,37,14,012200,2,64
0517798,37,04,,1,14
0518315,47,09,000000,1,82
0518315,47,10,000000,2,73
0518539,47,09,000000,2,71
0518694,47,09,002600,2,23
0518694,47,02,,1,08
0518694,47,02,,2,08
0518694,47,00,,2,01
0518786,47,07,020000,2,38
0518786,47,03,038000,1,33
0518798,37,03,000000,2,76
0518798,37,03,011600,1,82
0518798,37,11,059000,1,60
0518847,16,13,012900,1,56
0518847,16,01,014500,2,28
0518847,16,01,015400,2,51
0518855,12,09,025000,1,47
0518855,11,09,025000,2,44
0518855,12,09,001500,2,18
0518962,47,11,040000,1,35
0518998,47,09,000000,2,64
0519094,37,09,000000,2,20
0519094,37,00,,2,00
0519160,47,09,034000,1,27
0519160,47,01,,2,03
0519160,47,11,030000,1,31
0519653,47,09,028000,1,57
0519653,47,09,036000,2,50
0520225,47,11,022100,1,31
0520225,47,10,003000,2,31
0520225,47,02,,1,09
0520225,47,01,,2,04
0520528,47,11,062000,1,30
0520547,47,12,025000,1,51
0520547,47,10,007200,2,46
0520547,47,09,023000,1,25
0520682,47,09,000000,2,74
0520768,47,14,030000,1,53
0520822,47,03,,1,14
0520965,47,13,070000,1,39
0520965,47,10,000000,2,33
0520965,47,03,,2,12
0520965,47,02,,2,08
0521028,32,09,045000,1,31
0521028,32,09,000000,2,19
0521028,32,00,,2,00
0521073,47,08,042100,1,45
0521073,47,07,000000,2,40
0521073,47,02,,2,08
0521073,47,02,,2,08
0521079,47,10,000000,1,72
0521079,66,11,001500,2,65
0521298,47,05,017000,1,28
0521298,47,06,010000,2,25
0521298,47,02,,1,08
0521298,47,02,,1,06
0521298,47,00,,2,02
0521298,47,06,028100,1,25
0521298,47,06,000000,2,25
0521298,47,02,,2,06
0521298,47,02,,2,04
0521338,47,11,000000,1,43
0521338,47,10,000620,2,48
0521358,47,11,012000,1,29
0521623,47,12,036400,1,26
0521623,47,09,000800,2,27
0521623,47,01,,1,05
0521623,47,00,,2,02
0521623,47,09,029000,2,51
0521623,47,09,025000,1,51
0521647,47,13,042000,1,41
0521647,47,12,008000,2,33
0521647,47,02,,2,03
0521647,47,00,,1,00
0521647,47,02,,2,07
0522215,47,11,015700,1,71
0522215,47,09,000000,2,68
0522215,47,09,000000,2,92
0522289,47,08,029000,2,31
0522289,47,01,,2,05
0522289,47,15,035000,2,33
0522289,47,09,025000,2,60
0522289,47,00,,2,01
0522472,47,10,084000,1,61
0522472,47,11,032000,2,61
0522786,47,13,010000,1,33
0522786,37,09,018000,1,37
0522821,47,12,045000,1,45
0522923,47,04,000000,1,81
0522923,47,04,000000,2,71
0522985,47,11,052000,1,35
0523097,47,13,000000,1,74
0523097,47,10,000000,2,66
0523180,47,11,010000,1,47
0523180,47,09,017000,2,35
0523194,47,11,040000,1,55
0523194,47,11,011000,2,56
0523210,47,10,000000,2,71
0523235,70,15,024500,1,70
0523235,70,13,000000,2,62
0523393,47,12,053000,1,49
0523393,47,11,000000,2,46
0523393,47,06,000000,1,17
0523393,47,04,,1,14
0523393,47,02,,1,09
0523393,47,01,,1,03
0523525,47,09,000000,1,75
0523525,47,08,000000,2,70
0523593,47,10,000000,2,79
0523730,47,11,050000,1,38
0523730,47,11,040800,2,39
0523730,47,02,,1,09
0523730,47,01,,1,03
0523730,47,06,001800,1,17
0523885,47,12,000000,1,37
0523912,47,12,022000,1,73
0523912,47,12,000000,2,70
0523951,48,11,048000,1,32
0523951,47,12,007000,2,32
0523951,47,03,,2,11
0523951,47,02,,1,08
0524036,47,08,000000,2,35
0524146,01,12,130000,1,47
0524146,01,11,000000,2,44
0524146,01,07,000000,1,17
0524231,01,06,000000,2,51
0524231,01,09,017000,1,52
0524231,01,09,007000,1,18
0524359,37,12,026000,2,38
0524359,37,09,013800,1,30
0524586,47,08,059000,2,46
0524586,47,03,007000,1,69
0524586,47,09,006300,1,20
0524831,47,11,005000,2,22
0524831,47,11,009500,2,21
0524846,47,11,033000,2,25
0524846,47,11,033000,1,24
0524846,47,02,,1,04
0524967,47,07,017000,1,51
0524967,47,09,021200,2,56
0525252,47,09,012000,2,53
0525738,47,13,005000,2,60
0525845,47,12,025000,1,62
0525845,47,11,000000,1,53
0525864,47,11,025000,1,50
0525864,47,13,029000,2,49
0525864,47,11,000000,2,82
0525925,47,04,012000,2,32
0525925,47,01,,2,06
0525925,47,01,,1,04
0525925,47,01,,1,03
0525925,47,03,000000,2,31
0525925,47,07,037600,1,30
0525947,37,07,080000,2,45
0525947,37,09,000000,1,42
0526084,01,03,020800,1,41
0526084,01,03,019200,2,41
0526084,01,05,020000,1,23
0526084,01,06,016000,2,18
0526084,01,03,,1,13
0526084,01,02,,2,09
0526174,47,12,062000,1,57
0526198,47,06,000000,1,54
0526198,47,04,015700,2,53
0526198,47,09,016700,2,30
0526198,47,06,010000,1,28
0526198,47,08,004300,1,19
0526198,47,02,,1,09
0526198,47,02,,2,08
0526198,47,02,,2,05
0526198,47,02,,1,03
0526260,47,10,041900,1,38
0526260,47,11,000000,2,46
0526260,47,04,,2,14
0526260,47,03,,1,12
0526260,47,03,,2,10
0526260,47,02,,1,07
0526260,47,01,,1,04
0526260,47,13,014300,2,23
0526291,37,06,000000,2,36
0526291,37,04,,2,14
0526363,47,11,043400,2,51
0526461,47,09,020000,2,49
0526496,47,10,005000,1,54
0526496,47,12,010600,2,45
0527072,47,11,030000,1,23
0527072,47,13,000000,1,29
0527072,47,11,050000,1,22
0527135,37,11,004500,2,66
0527135,37,03,000000,1,69
0527270,47,09,000000,2,87
0527413,71,12,000000,1,44
0527413,47,13,000000,2,44
0527413,47,02,,2,10
0527449,47,08,051000,2,68
0527479,47,11,041000,2,35
0527479,47,02,,1,08
0527479,47,02,,1,08
0527761,47,09,060000,1,58
0527853,47,13,006200,1,61
0527853,47,12,000000,2,79
0528100,47,08,018000,1,39
0528100,47,13,038000,2,37
0528100,47,03,,2,12
0528170,01,07,071000,1,46
0528170,01,03,000000,2,19
0528170,01,01,,1,03
0528170,01,00,,1,00
0528173,15,08,048000,2,30
0528266,37,08,000000,1,66
0528266,37,09,000000,2,73
0528408,47,09,034400,1,54
0528408,47,09,073000,2,60
0528572,47,12,054000,2,35
0528572,47,04,000000,1,15
0528572,47,09,015000,2,59
0528598,47,13,000000,1,68
0528598,47,13,007200,2,64
0528825,47,09,007000,2,39
0528825,48,05,025600,1,25
0529000,48,11,020000,1,33
0529000,48,11,028800,2,40
0529000,48,04,,2,13
0529000,48,02,,2,05
0529000,48,01,,2,03
0529058,47,09,017000,1,34
0529058,47,09,024500,2,43
0529058,47,09,004000,1,24
0529058,47,00,,1,01
0529058,47,00,,1,00
0529058,47,09,026000,2,25
0529121,47,11,058000,1,57
0529121,47,12,046700,2,57
0529121,47,11,026000,2,29
0529186,47,09,000000,1,72
0529186,47,09,029900,2,56
0529249,37,09,000000,1,48
0529249,47,09,000000,2,50
0529607,47,08,022000,1,55
0529607,66,03,,1,13
0529607,01,01,,2,03
0529607,47,06,000000,2,30
0529685,01,12,002500,2,46
0529685,01,11,014500,2,20
0529758,47,09,000000,1,63
0529758,47,09,005100,2,61
0530046,47,15,000000,2,75
0530131,71,07,001000,2,28
0530561,47,12,000000,2,61
0530816,47,13,029200,1,34
0531000,47,13,076000,1,38
0531000,47,13,011000,2,29
0531000,47,02,,1,08
0531000,47,01,,1,04
0531055,37,11,024800,2,54
0531894,47,13,016500,1,67
0531894,47,09,000000,2,72
0531894,47,04,000000,2,92
0531928,47,10,000000,1,87
0531928,47,11,000000,2,77
0532152,47,09,000000,1,44
0532152,47,09,000000,2,42
0532340,47,15,025000,2,48
0532340,47,10,035000,1,53
0532340,47,05,,1,14
0532367,47,10,023600,2,55
0532542,37,09,015000,2,33
0532542,37,02,,1,11
0532542,37,02,,2,05
0532588,47,11,052000,1,57
0532588,47,11,029000,2,45
0532588,47,02,,2,04
0532588,47,00,,2,02
0532723,47,12,090000,1,58
0532723,47,11,000000,2,57
0532905,47,06,005000,1,18
0532939,47,10,035400,2,53
0532947,47,14,135000,1,64
0532947,47,11,033300,2,56
0532996,47,09,031200,1,43
0532996,47,09,018900,2,63
0533291,01,09,011000,1,57
0533291,01,09,043000,2,45
0533291,01,09,009300,1,20
0533291,01,04,,2,14
0533291,01,11,000000,2,20
0533291,01,11,000000,2,19
0533493,47,10,000820,2,78
0533654,47,10,042200,2,45
0533746,47,15,097000,2,33
0533780,01,09,000000,1,44
0533780,01,01,000000,2,18
0533780,01,09,000000,1,19
0533887,47,09,007000,2,37
0533887,47,14,002400,1,39
0533887,47,04,,2,14
0533887,47,04,,2,12
0534137,47,09,000000,1,65
0534137,47,09,000000,2,67
0534244,47,11,013000,2,22
0534361,47,10,000000,1,54
0534384,47,09,050000,1,22
0534403,47,14,028600,1,36
0534403,47,01,,2,05
0534403,47,01,,2,03
0534747,71,10,019800,2,51
0534802,47,11,037000,1,25
0534802,47,09,000000,2,24
0534802,47,00,,1,02
0534849,47,11,022600,1,45
0534849,47,11,011000,2,34
0534849,47,02,,1,09
0535038,47,11,005200,1,51
0535038,47,09,000000,2,48
0535038,47,03,,2,12
0535038,47,09,009000,1,21
0535112,47,11,008800,2,54
0535112,47,09,045000,1,56
0535112,47,08,000000,2,32
0535112,47,02,,1,09
0535112,47,02,,2,07
0535112,47,06,039000,1,36
0535117,47,08,048000,1,24
0535117,47,08,035000,2,22
0535117,47,00,,2,02
0535135,01,03,037000,1,59
0535135,01,09,022000,2,48
0535135,01,08,001500,2,18
0535144,47,09,000000,1,74
0535144,47,09,000000,2,73
0535226,37,07,005400,2,28
0535226,37,03,,1,12
0535226,37,02,,2,10
0535226,37,02,,1,07
0535226,37,01,,2,05
0535226,37,01,,2,03
0535453,47,08,000000,2,73
0535453,47,14,065000,2,49
0535475,47,09,000000,2,86
0535479,47,13,074000,1,44
0535479,47,13,001400,2,43
0535479,47,03,,2,11
0535479,47,03,,2,11
0535484,37,08,020300,2,51
0535484,37,04,,1,14
0535672,47,09,039500,2,41
0535672,47,10,035500,1,36
0535672,47,09,017000,2,20
0535672,47,04,000000,1,15
0535672,47,00,,2,00
0535812,47,13,090000,1,40
0535812,47,13,056000,2,38
0535812,47,02,,1,08
0535812,47,02,,2,04
0536089,47,07,006000,1,31
0536171,32,12,052000,1,29
0536171,47,02,,1,11
0536171,47,09,023000,2,30
0536356,47,06,000000,2,17
0536356,32,09,018000,1,22
